v1,date_elec,mtr_number,conload,imp,date_md,date,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,_merge,date2
8121,2022-01-20,USS 0005019,288,2.02,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8122,2022-01-20,USS 0008953,288,1.67,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8123,2022-01-20,USS 0008983,288,2.9200001,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8124,2022-01-20,USS 0009044,288,3.4100001,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8125,2022-01-20,USS 0009063,288,4.0100002,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8126,2022-01-20,USS 0009067,288,1.48,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8127,2022-01-20,USS 0009070,288,.36000001,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8128,2022-01-20,USS 0009072,288,2.23,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8129,2022-01-20,USS 0009073,288,2.47,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8130,2022-01-20,USS 0009074,288,2.8699999,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8131,2022-01-20,USS 0009075,288,2.47,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8132,2022-01-20,USS 0009076,288,2.25,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8133,2022-01-20,USS 0015695,288,3,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8134,2022-01-20,USS 0017113,96,.67000002,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8135,2022-01-20,USS 0017138,288,0,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8136,2022-01-20,USS 0020686,96,.34999999,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8137,2022-01-20,USS 0020707,384,9.6800003,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8138,2022-01-20,UST 0000711,624,9.1199999,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8139,2022-01-20,UST 0000712,624,11.16,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8140,2022-01-20,UST 0000713,624,9.1999998,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8141,2022-01-20,UST 0002019,624,11.87,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8142,2022-01-20,UST 0002020,624,11.35,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8143,2022-01-20,UST 0002021,NA,143.11,2022-01-20,20-01-2022,20.700001,14,29,,316,5.3000002,,1010.5,Matched (3),20jan2022
8144,2022-01-21,USS 0004903,192,2.51,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8145,2022-01-21,USS 0004927,192,1.36,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8146,2022-01-21,USS 0004949,192,.85000002,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8147,2022-01-21,USS 0004966,192,.99000001,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8148,2022-01-21,USS 0005019,288,1.67,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8149,2022-01-21,USS 0008953,288,1.5700001,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8150,2022-01-21,USS 0008983,288,5.0100002,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8151,2022-01-21,USS 0009044,288,4.29,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8152,2022-01-21,USS 0009063,288,2.9100001,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8153,2022-01-21,USS 0009067,288,1.5,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8154,2022-01-21,USS 0009070,288,.34,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8155,2022-01-21,USS 0009072,288,2.3,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8156,2022-01-21,USS 0009073,288,2.47,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8157,2022-01-21,USS 0009074,288,2.9300001,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8158,2022-01-21,USS 0009075,288,2.47,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8159,2022-01-21,USS 0009076,288,2.29,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8160,2022-01-21,USS 0015695,288,3.0899999,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8161,2022-01-21,USS 0017113,96,.47,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8162,2022-01-21,USS 0017138,288,.0099999998,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8163,2022-01-21,USS 0020686,96,.33000001,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8164,2022-01-21,USS 0020707,384,9.9200001,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8165,2022-01-21,UST 0000711,624,9.2700005,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8166,2022-01-21,UST 0000712,624,11.21,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8167,2022-01-21,UST 0000713,624,9.29,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8168,2022-01-21,UST 0002019,624,11.87,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8169,2022-01-21,UST 0002020,624,11.36,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8170,2022-01-21,UST 0002021,NA,146.64999,2022-01-21,21-01-2022,22.200001,17,28.799999,,254,8.1000004,,1009.9,Matched (3),21jan2022
8171,2022-01-22,USS 0004903,192,3.3599999,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8172,2022-01-22,USS 0004927,192,1.51,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8173,2022-01-22,USS 0004949,192,1.0599999,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8174,2022-01-22,USS 0004966,192,2,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8175,2022-01-22,USS 0005019,288,.95999998,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8176,2022-01-22,USS 0008953,288,1.5,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8177,2022-01-22,USS 0008983,288,3.4000001,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8178,2022-01-22,USS 0009044,288,3.27,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8179,2022-01-22,USS 0009063,288,2.95,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8180,2022-01-22,USS 0009067,288,1.0700001,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8181,2022-01-22,USS 0009070,288,.33000001,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8182,2022-01-22,USS 0009072,288,1.9299999,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8183,2022-01-22,USS 0009073,288,2.3900001,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8184,2022-01-22,USS 0009074,288,2.8499999,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8185,2022-01-22,USS 0009075,288,2.4000001,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8186,2022-01-22,USS 0009076,288,2.26,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8187,2022-01-22,USS 0015695,288,3.0899999,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8188,2022-01-22,USS 0017113,96,.69999999,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8189,2022-01-22,USS 0017138,288,0,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8190,2022-01-22,USS 0020686,96,.25,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8191,2022-01-22,USS 0020707,384,9.9399996,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8192,2022-01-22,UST 0000711,624,9.1300001,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8193,2022-01-22,UST 0000712,624,11.05,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8194,2022-01-22,UST 0000713,624,9.4899998,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8195,2022-01-22,UST 0002019,624,11.89,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8196,2022-01-22,UST 0002020,624,11.49,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8197,2022-01-22,UST 0002021,NA,136.92,2022-01-22,22-01-2022,22.700001,19,26.6,,262,14.6,,1007.3,Matched (3),22jan2022
8198,2022-01-23,USS 0004903,192,2.4400001,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8199,2022-01-23,USS 0004927,192,2.0599999,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8200,2022-01-23,USS 0004949,192,.64999998,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8201,2022-01-23,USS 0004966,192,.82999998,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8202,2022-01-23,USS 0005019,288,1,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8203,2022-01-23,USS 0008953,288,1.5,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8204,2022-01-23,USS 0008983,288,2.5699999,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8205,2022-01-23,USS 0009044,288,2.8199999,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8206,2022-01-23,USS 0009063,288,4.7600002,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8207,2022-01-23,USS 0009067,288,0,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8208,2022-01-23,USS 0009070,288,.23,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8209,2022-01-23,USS 0009072,288,1.99,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8210,2022-01-23,USS 0009073,288,2.45,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8211,2022-01-23,USS 0009074,288,2.9100001,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8212,2022-01-23,USS 0009075,288,2.46,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8213,2022-01-23,USS 0009076,288,2.28,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8214,2022-01-23,USS 0015695,288,3.0999999,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8215,2022-01-23,USS 0017113,96,.02,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8216,2022-01-23,USS 0017138,288,.0099999998,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8217,2022-01-23,USS 0020686,96,.23,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8218,2022-01-23,USS 0020707,384,9.3900003,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8219,2022-01-23,UST 0000711,624,9.2200003,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8220,2022-01-23,UST 0000712,624,11.29,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8221,2022-01-23,UST 0000713,624,9.4700003,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8222,2022-01-23,UST 0002019,624,12.01,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8223,2022-01-23,UST 0002020,624,11.52,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8224,2022-01-23,UST 0002021,NA,152.33,2022-01-23,23-01-2022,16.799999,11.8,22,,327,6.9000001,,1011.2,Matched (3),23jan2022
8225,2022-01-24,USS 0004903,192,1.1,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8226,2022-01-24,USS 0004927,192,1.51,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8227,2022-01-24,USS 0004949,192,1.37,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8228,2022-01-24,USS 0004966,192,2.01,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8229,2022-01-24,USS 0005019,288,.95999998,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8230,2022-01-24,USS 0008953,288,2.2,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8231,2022-01-24,USS 0008983,288,4.5300002,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8232,2022-01-24,USS 0009044,288,3.6400001,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8233,2022-01-24,USS 0009063,288,3.8599999,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8234,2022-01-24,USS 0009067,288,1.33,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8235,2022-01-24,USS 0009070,288,.31,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8236,2022-01-24,USS 0009072,288,1.98,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8237,2022-01-24,USS 0009073,288,2.4400001,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8238,2022-01-24,USS 0009074,288,2.9200001,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8239,2022-01-24,USS 0009075,288,2.4400001,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8240,2022-01-24,USS 0009076,288,2.25,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8241,2022-01-24,USS 0015695,288,3.0999999,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8242,2022-01-24,USS 0017113,96,.82999998,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8243,2022-01-24,USS 0017138,288,.07,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8244,2022-01-24,USS 0020686,96,.27000001,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8245,2022-01-24,USS 0020707,384,8.9200001,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8246,2022-01-24,UST 0000711,624,9.2799997,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8247,2022-01-24,UST 0000712,624,11.08,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8248,2022-01-24,UST 0000713,624,9.4300003,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8249,2022-01-24,UST 0002019,624,11.89,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8250,2022-01-24,UST 0002020,624,11.34,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8251,2022-01-24,UST 0002021,NA,136.69,2022-01-24,24-01-2022,14.8,8,23,,13,5.3000002,,1013.3,Matched (3),24jan2022
8252,2022-01-25,USS 0004903,192,2.03,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8253,2022-01-25,USS 0004927,192,3.0699999,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8254,2022-01-25,USS 0004949,192,.58999997,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8255,2022-01-25,USS 0004966,192,1.95,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8256,2022-01-25,USS 0005019,288,1.23,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8257,2022-01-25,USS 0008953,288,2.03,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8258,2022-01-25,USS 0008983,288,1.51,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8259,2022-01-25,USS 0009044,288,4.3299999,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8260,2022-01-25,USS 0009063,288,3.6099999,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8261,2022-01-25,USS 0009067,288,1.09,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8262,2022-01-25,USS 0009070,288,.25,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8263,2022-01-25,USS 0009072,288,1.97,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8264,2022-01-25,USS 0009073,288,2.4400001,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8265,2022-01-25,USS 0009074,288,2.9000001,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8266,2022-01-25,USS 0009075,288,2.45,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8267,2022-01-25,USS 0009076,288,2.23,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8268,2022-01-25,USS 0015695,288,3.1099999,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8269,2022-01-25,USS 0017113,96,.54000002,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8270,2022-01-25,USS 0017138,288,0,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8271,2022-01-25,USS 0020686,96,.25999999,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8272,2022-01-25,USS 0020707,384,7.9200001,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8273,2022-01-25,UST 0000711,624,9.3599997,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8274,2022-01-25,UST 0000712,624,11.28,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8275,2022-01-25,UST 0000713,624,9.3699999,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8276,2022-01-25,UST 0002019,624,12,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8277,2022-01-25,UST 0002020,624,11.48,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8278,2022-01-25,UST 0002021,NA,163.16,2022-01-25,25-01-2022,16.5,9,24,,18,4.4000001,,1014,Matched (3),25jan2022
8279,2022-01-26,USS 0004903,192,2.01,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8280,2022-01-26,USS 0004927,192,1.35,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8281,2022-01-26,USS 0004949,192,.51999998,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8282,2022-01-26,USS 0004966,192,2.01,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8283,2022-01-26,USS 0005019,288,1.92,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8284,2022-01-26,USS 0008953,288,2.3800001,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8285,2022-01-26,USS 0008983,288,1.2,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8286,2022-01-26,USS 0009044,288,3.22,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8287,2022-01-26,USS 0009063,288,3.5799999,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8288,2022-01-26,USS 0009067,288,1.92,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8289,2022-01-26,USS 0009070,288,.30000001,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8290,2022-01-26,USS 0009072,288,1.99,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8291,2022-01-26,USS 0009073,288,2.45,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8292,2022-01-26,USS 0009074,288,2.9200001,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8293,2022-01-26,USS 0009075,288,2.45,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8294,2022-01-26,USS 0009076,288,2.22,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8295,2022-01-26,USS 0015695,288,3.04,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8296,2022-01-26,USS 0017113,96,.67000002,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8297,2022-01-26,USS 0017138,288,.02,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8298,2022-01-26,USS 0020686,96,.25,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8299,2022-01-26,USS 0020707,384,9.1499996,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8300,2022-01-26,UST 0000711,624,9.3100004,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8301,2022-01-26,UST 0000712,624,11.39,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8302,2022-01-26,UST 0000713,624,9.5799999,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8303,2022-01-26,UST 0002019,624,12.14,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8304,2022-01-26,UST 0002020,624,11.59,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8305,2022-01-26,UST 0002021,NA,160.07001,2022-01-26,26-01-2022,16.799999,8.8000002,24.799999,,25,3.7,,1014.7,Matched (3),26jan2022
8306,2022-01-27,USS 0004903,192,2.28,2022-01-27,27-01-2022,17.1,11,24.6,,27,3.9000001,,1015.9,Matched (3),27jan2022
